Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
ME 449,Microdevices and Micromachining Technology,5,19209,LCD - AS1,11:00 AM - 01:50 PM,1,"Busta, H",Meet on campus,Spring,2022,Morning,170
ME 449,Microdevices and Micromachining Technology,5,23636,LCD - AS2,11:00 AM - 01:50 PM,1,"Busta, H",Meet online at set times,Spring,2022,Morning,170
ME 450,Air Pollution Engineering,4,30901,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2022,Evening,150
ME 450,Air Pollution Engineering,4,34696,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2022,Evening,150
ME 481,Additive Manufacturing Process,4,44620,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
ME 481,Additive Manufacturing Process,4,44621,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2022,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,32346,LCD,02:00 PM - 03:15 PM,2,"Yurkiv, V",Meet on campus,Spring,2022,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,32347,LCD,02:00 PM - 03:15 PM,2,"Yurkiv, V",Meet on campus,Spring,2022,Afternoon,75
ME 497,Undergraduate Senior Design Thesis II,8,40408,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2022,N/A,0
ME 499,Professional Development Seminar,0,38363,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Meet on campus,Spring,2022,Evening,50
ME 501,Advanced Thermodynamics,4,39399,LCD,12:30 PM - 01:45 PM,2,"Brezinsky, K",Meet on campus,Spring,2022,Afternoon,75
ME 502,Applied Stress Analysis II,4,31458,LCD,05:00 PM - 06:15 PM,2,"Shahbazian-Yassar, R",Meet on campus,Spring,2022,Evening,75
ME 512,Automatic Control of Mechanical Systems,4,33278,LCD,05:00 PM - 06:15 PM,2,"Cetin, S",Meet on campus,Spring,2022,Evening,75
ME 517,Microfluidics: Fundamentals and Applications,4,44321,LCD,05:00 PM - 06:15 PM,2,"Xu, J",Meet on campus,Spring,2022,Evening,75
ME 521,Heat Conduction,4,33279,LEC,04:00 PM - 06:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2022,Afternoon,150
ME 525,Multi-phase Heat Transfer,4,40047,LEC,11:00 AM - 12:15 PM,2,"Anand, S",Meet on campus,Spring,2022,Morning,75
ME 547,Advanced Concepts in Computer-Aided Engineering,4,44979,LCD,12:30 PM - 01:45 PM,2,"Hatami Marbini, H",Meet on campus,Spring,2022,Afternoon,75
ME 594,Current Topics in Mechanical Engineering,4,15844,LCD,09:30 AM - 10:45 AM,2,"Yarin, A",Meet on campus,Spring,2022,Morning,75
ME 205,Introduction to Thermodynamics,3,14491,LCD,10:00 AM - 12:30 PM,2,"Manafzadeh, S",Meet online at set times,Summer,2022,Morning,150
ME 210,Engineering Dynamics,3,14492,LCD,01:00 PM - 03:30 PM,2,"Reckinger, S",Meet online at set times,Summer,2022,Afternoon,150
ME 347,Introduction to Computer-Aided Design,3,21974,LEC - AL,ARRANGED,0,"Hatami Marbini, H",Online with deadlines,Summer,2022,N/A,0
ME 428,Numerical Methods in Mechanical Engineering,4,14496,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2022,Afternoon,150
ME 428,Numerical Methods in Mechanical Engineering,4,14763,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2022,Afternoon,150
ME 205,Introduction to Thermodynamics,3,35098,LCD,01:00 PM - 01:50 PM,3,"Manafzadeh, S",Meet online at set times,Fall,2022,Afternoon,50
ME 205,Introduction to Thermodynamics,3,12405,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Meet on campus,Fall,2022,Afternoon,50
ME 210,Engineering Dynamics,3,43498,LCD,11:00 AM - 11:50 AM,3,"Scott, M",Meet on campus,Fall,2022,Morning,50
ME 210,Engineering Dynamics,3,12407,LCD,12:00 PM - 12:50 PM,3,"Lilley, C",Meet online at set times,Fall,2022,Afternoon,50
ME 211,Fluid Mechanics I,4,12429,LCD - AS1,10:00 AM - 10:50 AM,3,"Mirbod, P",Meet online at set times,Fall,2022,Morning,50
ME 211,Fluid Mechanics I,4,35391,LCD - AS2,02:00 PM - 02:50 PM,3,"Jung, E",Meet on campus,Fall,2022,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,12457,LEC - AL1,09:00 AM - 09:50 AM,3,"Szwalek, J",Meet on campus,Fall,2022,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,36752,LEC - CL,02:00 PM - 02:50 PM,3,"Siow, Y",Meet on campus,Fall,2022,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,38912,LEC - DL,04:00 PM - 04:50 PM,3,"Siow, Y",Meet on campus,Fall,2022,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,43500,LEC - EL,09:30 AM - 10:45 AM,2,"Szwalek, J",Meet on campus,Fall,2022,Morning,75
ME 261,Materials for Manufacturing,2,12472,LCD,04:00 PM - 04:50 PM,3,"Kadkhodaei, S",Meet on campus,Fall,2022,Afternoon,50
ME 308,Mechanical Vibrations,3,29574,LCD,01:00 PM - 01:50 PM,3,"Siow, Y",Meet on campus,Fall,2022,Afternoon,50
ME 312,Dynamic Systems and Control,3,43501,LCD,10:00 AM - 10:50 AM,3,"Kim, M",Meet on campus,Fall,2022,Morning,50
ME 312,Dynamic Systems and Control,3,22457,LCD,02:00 PM - 02:50 PM,3,"Demir, M",Meet on campus,Fall,2022,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,12477,LCD,03:30 PM - 04:45 PM,2,"Brown, M",Meet on campus,Fall,2022,Afternoon,75
ME 321,Heat Transfer,4,12488,LCD - AS1,03:00 PM - 03:50 PM,3,"Salehi-Khojin, A",Meet on campus,Fall,2022,Afternoon,50
ME 321,Heat Transfer,4,39449,LCD - AS2,11:00 AM - 11:50 AM,3,"Jung, E",Meet on campus,Fall,2022,Morning,50
ME 325,Intermediate Thermodynamics,3,35400,LCD,09:00 AM - 09:50 AM,3,"Lynch, P",Meet on campus,Fall,2022,Morning,50
ME 325,Intermediate Thermodynamics,3,12491,LCD,02:00 PM - 02:50 PM,3,"Anand, S",Meet on campus,Fall,2022,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,12500,LEC - AL1,11:00 AM - 11:50 AM,2,"Szwalek, J",Meet on campus,Fall,2022,Morning,50
ME 341,Experimental Methods in Mechanical Engineering,3,36969,LEC - AL2,01:00 PM - 01:50 PM,2,"Xu, J",Meet on campus,Fall,2022,Afternoon,50
ME 347,Introduction to Computer-Aided Design,3,40150,LEC - AL,08:00 AM - 08:50 AM,2,"Hatami Marbini, H",Meet on campus,Fall,2022,Morning,50
ME 370,Mechanical Engineering Design,3,35401,LCD,12:00 PM - 12:50 PM,3,"Subramanian, A",Meet on campus,Fall,2022,Afternoon,50
ME 370,Mechanical Engineering Design,3,33053,LCD,05:00 PM - 06:15 PM,2,"Finan, J",Meet on campus,Fall,2022,Evening,75
ME 380,Manufacturing Process Principles,3,12554,LCD,08:00 AM - 08:50 AM,3,"Subramanian, A",Meet on campus,Fall,2022,Morning,50
ME 380,Manufacturing Process Principles,3,35402,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Meet on campus,Fall,2022,Morning,50
ME 396,Senior Design I,3,40900,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",Meet on campus,Fall,2022,Afternoon,50
ME 396,Senior Design I,3,12555,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",Meet on campus,Fall,2022,Morning,50
ME 396,Senior Design I,3,37914,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2022,Morning,50
ME 396,Senior Design I,3,40060,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2022,Afternoon,50
ME 396,Senior Design I,3,40066,LCD - AS4,02:00 PM - 02:50 PM,2,"Alonso, M; Scott, S",Meet on campus,Fall,2022,Afternoon,50
ME 401,Applied Stress Analysis I,4,32254,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",Meet on campus,Fall,2022,Afternoon,75
ME 401,Applied Stress Analysis I,4,32255,LCD,02:00 PM - 03:15 PM,2,"Shahbazian-Yassar, R",Meet on campus,Fall,2022,Afternoon,75
ME 411,Mechatronics I,4,32259,LEC - AL1,12:00 PM - 12:50 PM,2,"Kim, M",Meet on campus,Fall,2022,Afternoon,50
ME 411,Mechatronics I,4,32260,LEC - AL2,12:00 PM - 12:50 PM,2,"Kim, M",Meet on campus,Fall,2022,Afternoon,50
ME 419,Compressible Flow Theory,4,31434,LCD,12:00 PM - 12:50 PM,3,"Brezinsky, K",Meet on campus,Fall,2022,Afternoon,50
ME 419,Compressible Flow Theory,4,31443,LCD,12:00 PM - 12:50 PM,3,"Brezinsky, K",Meet on campus,Fall,2022,Afternoon,50
ME 421,Intermediate Heat Transfer,4,12506,LEC,11:00 AM - 11:50 AM,3,"Manafzadeh, S",Meet on campus,Fall,2022,Morning,50
ME 421,Intermediate Heat Transfer,4,20381,LEC,11:00 AM - 11:50 AM,3,"Manafzadeh, S",Meet on campus,Fall,2022,Morning,50
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32699,LEC,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Fall,2022,Evening,150
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32700,LEC,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Fall,2022,Evening,150
ME 428,Numerical Methods in Mechanical Engineering,4,42949,LCD,01:00 PM - 01:50 PM,3,"Komperda, J",Meet on campus,Fall,2022,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,42950,LCD,01:00 PM - 01:50 PM,3,"Komperda, J",Meet on campus,Fall,2022,Afternoon,50
ME 429,Internal Combustion Engines,4,29092,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Fall,2022,Evening,150
ME 429,Internal Combustion Engines,4,29093,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Fall,2022,Evening,150
ME 444,Interdisciplinary Product Development I,4,39039,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2022,Afternoon,170
ME 444,Interdisciplinary Product Development I,4,39040,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2022,Afternoon,170
ME 494,Special Topics in Mechanical Engineering,4,12524,LCD,09:30 AM - 10:45 AM,2,"Megaridis, C",Meet on campus,Fall,2022,Morning,75
ME 494,Special Topics in Mechanical Engineering,4,20426,LCD,09:30 AM - 10:45 AM,2,"Megaridis, C",Meet on campus,Fall,2022,Morning,75
ME 494,Special Topics in Mechanical Engineering,4,33076,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Fall,2022,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,33437,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Fall,2022,Evening,150
ME 496,Undergraduate Senior Design Thesis I,8,41954,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Fall,2022,N/A,0
ME 499,Professional Development Seminar,0,27805,LCD,05:00 PM - 05:50 PM,1,"Reckinger, S",Meet on campus,Fall,2022,Evening,50
ME 504,Computer Aided Analysis of Multibody Systems I,4,33078,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Meet on campus,Fall,2022,Afternoon,75
ME 510,Robotic Manipulators,4,47106,LCD,02:00 PM - 03:15 PM,2,"Bhounsule, P",Meet on campus,Fall,2022,Afternoon,75
ME 515,Micro- and Nano-Transport Phenomena,4,40742,LCD,09:00 AM - 10:15 AM,2,"Yarin, A",Meet on campus,Fall,2022,Morning,75
ME 518,Fundamentals of Turbulence,4,39468,LCD,02:00 PM - 03:15 PM,2,"Aggarwal, S; Scott, S",Meet online at set times,Fall,2022,Afternoon,75
ME 520,Elastography,4,47500,LEC,03:30 PM - 04:45 PM,2,"Klatt, D",Meet on campus,Fall,2022,Afternoon,75
ME 542,Advanced Computational Methods for Product and Process Design,4,45845,LCD,03:30 PM - 04:45 PM,2,"Huang, J",Meet on campus,Fall,2022,Afternoon,75
ME 562,Biomedical Implants in Orthopedics and Dentistry,4,42663,LCD,03:00 PM - 05:30 PM,1,"Mathew, M",Meet on campus,Fall,2022,Afternoon,150
ME 205,Introduction to Thermodynamics,3,38129,LCD,12:30 PM - 01:45 PM,2,"Sankaranarayanan, S",Meet on campus,Spring,2023,Afternoon,75
ME 205,Introduction to Thermodynamics,3,15795,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Meet on campus,Spring,2023,Afternoon,50
ME 210,Engineering Dynamics,3,15796,LCD,10:00 AM - 10:50 AM,3,"Lilley, C",Meet on campus,Spring,2023,Morning,50
ME 210,Engineering Dynamics,3,38130,LCD,12:00 PM - 12:50 PM,3,"Lilley, C",Meet on campus,Spring,2023,Afternoon,50
ME 211,Fluid Mechanics I,4,21434,LCD - AS1,01:00 PM - 01:50 PM,3,"Mirbod, P",Meet on campus,Spring,2023,Afternoon,50
ME 211,Fluid Mechanics I,4,38070,LCD - AS2,11:00 AM - 11:50 AM,3,"Jung, E",Meet on campus,Spring,2023,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,15805,LEC - AL1,09:00 AM - 09:50 AM,3,"Szwalek, J",Meet on campus,Spring,2023,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,35050,LEC - BL1,02:00 PM - 02:50 PM,3,"Siow, Y",Meet on campus,Spring,2023,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,36292,LEC - CL1,11:00 AM - 11:50 AM,3,"Abiade, J",Meet on campus,Spring,2023,Morning,50
ME 261,Materials for Manufacturing,2,24298,LCD,02:00 PM - 02:50 PM,3,"Daly, M",Meet on campus,Spring,2023,Afternoon,50
ME 308,Mechanical Vibrations,3,15806,LCD,11:00 AM - 11:50 AM,3,"Siow, Y",Meet on campus,Spring,2023,Morning,50
ME 312,Dynamic Systems and Control,3,19567,LCD,12:30 PM - 01:45 PM,2,"Demir, M",Meet on campus,Spring,2023,Afternoon,75
ME 312,Dynamic Systems and Control,3,35719,LCD,04:00 PM - 04:50 PM,3,"Reckinger, S",Meet on campus,Spring,2023,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,15808,LCD,02:00 PM - 03:15 PM,2,"Brown, M",Meet on campus,Spring,2023,Afternoon,75
ME 321,Heat Transfer,4,15812,LCD - AS1,02:00 PM - 02:50 PM,3,"Lynch, P",Meet on campus,Spring,2023,Afternoon,50
ME 321,Heat Transfer,4,37327,LCD - AS2,11:00 AM - 11:50 AM,3,"Anand, S",Meet on campus,Spring,2023,Morning,50
ME 325,Intermediate Thermodynamics,3,38817,LCD,09:00 AM - 09:50 AM,3,"Anand, S",Meet on campus,Spring,2023,Morning,50
ME 325,Intermediate Thermodynamics,3,15813,LCD,02:00 PM - 02:50 PM,3,"Megaridis, C",Meet on campus,Spring,2023,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,15819,LEC - AL1,01:00 PM - 01:50 PM,2,"Szwalek, J",Meet on campus,Spring,2023,Afternoon,50
ME 341,Experimental Methods in Mechanical Engineering,3,36800,LEC - BL,11:00 AM - 11:50 AM,2,"Xu, J",Meet on campus,Spring,2023,Morning,50
ME 347,Introduction to Computer-Aided Design,3,40126,LEC - AL1,12:00 PM - 12:50 PM,2,"Szwalek, J",Meet on campus,Spring,2023,Afternoon,50
ME 370,Mechanical Engineering Design,3,42477,LCD,01:00 PM - 01:50 PM,3,"Finan, J",Meet on campus,Spring,2023,Afternoon,50
ME 370,Mechanical Engineering Design,3,33178,LCD,03:30 PM - 04:45 PM,2,"Hatami Marbini, H",Meet on campus,Spring,2023,Afternoon,75
ME 380,Manufacturing Process Principles,3,15847,LCD,08:00 AM - 08:50 AM,3,"Abiade, J",Meet on campus,Spring,2023,Morning,50
ME 380,Manufacturing Process Principles,3,42668,LCD,03:00 PM - 03:50 PM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2023,Afternoon,50
ME 397,Senior Design Il,2,43742,LCD,ARRANGED,0,"Alonso, M",Meet on campus,Spring,2023,N/A,0
ME 397,Senior Design Il,2,37339,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2023,N/A,0
ME 397,Senior Design Il,2,38073,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2023,N/A,0
ME 397,Senior Design Il,2,36801,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
ME 397,Senior Design Il,2,38597,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
ME 408,Intermediate Vibration Theory,4,31452,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Meet on campus,Spring,2023,Afternoon,75
ME 408,Intermediate Vibration Theory,4,31900,LCD,12:30 PM - 01:45 PM,2,"Shabana, A",Meet on campus,Spring,2023,Afternoon,75
ME 412,Dynamic Systems Analysis I,4,31453,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",Meet on campus,Spring,2023,Afternoon,50
ME 412,Dynamic Systems Analysis I,4,31901,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",Meet on campus,Spring,2023,Afternoon,50
ME 413,Dynamics of Mechanical Systems,4,33269,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Meet on campus,Spring,2023,Afternoon,75
ME 413,Dynamics of Mechanical Systems,4,33388,LCD,03:30 PM - 04:45 PM,2,"Shabana, A",Meet on campus,Spring,2023,Afternoon,75
ME 415,Propulsion Theory,4,33271,LCD,02:00 PM - 03:15 PM,2,"Brezinsky, K",Meet on campus,Spring,2023,Afternoon,75
ME 415,Propulsion Theory,4,33389,LCD,02:00 PM - 03:15 PM,2,"Brezinsky, K",Meet on campus,Spring,2023,Afternoon,75
ME 422,"Heating, Ventilation and Air Conditioning",4,36503,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2023,Evening,150
ME 422,"Heating, Ventilation and Air Conditioning",4,36505,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2023,Evening,150
ME 428,Numerical Methods in Mechanical Engineering,4,38133,LCD,10:00 AM - 10:50 AM,3,"Salehi-Khojin, A",Meet on campus,Spring,2023,Morning,50
ME 428,Numerical Methods in Mechanical Engineering,4,38134,LCD,10:00 AM - 10:50 AM,3,"Salehi-Khojin, A",Meet on campus,Spring,2023,Morning,50
ME 445,Interdisciplinary Product Development 2,4,31457,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2023,Afternoon,170
ME 449,Microdevices and Micromachining Technology,5,19209,LCD - AS1,09:30 AM - 10:45 AM,2,"Paprotny, I",Meet on campus,Spring,2023,Morning,75
ME 449,Microdevices and Micromachining Technology,5,23636,LCD - AS2,09:30 AM - 10:45 AM,2,"Paprotny, I",Meet on campus,Spring,2023,Morning,75
ME 450,Air Pollution Engineering,4,30901,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2023,Evening,150
ME 450,Air Pollution Engineering,4,34696,LCD,06:00 PM - 08:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2023,Evening,150
ME 481,Additive Manufacturing Process,4,44620,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2023,Afternoon,75
ME 481,Additive Manufacturing Process,4,44621,LCD,03:30 PM - 04:45 PM,2,"Pan, Y",Meet on campus,Spring,2023,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,29386,LCD,06:00 PM - 08:30 PM,1,"Haefke, C",On Campus,Spring,2023,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,29387,LCD,06:00 PM - 08:30 PM,1,"Haefke, C",On Campus,Spring,2023,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,32346,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2023,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,32347,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",Meet on campus,Spring,2023,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,33578,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",On Campus,Spring,2023,Evening,150
ME 494,Special Topics in Mechanical Engineering,4,33579,LCD,06:00 PM - 08:30 PM,1,"Ryan, B",On Campus,Spring,2023,Evening,150
ME 497,Undergraduate Senior Design Thesis II,8,40408,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2023,N/A,0
ME 499,Professional Development Seminar,0,38363,LCD,05:00 PM - 05:50 PM,1,"Nicolsen, B; Reckinger, S",Meet on campus,Spring,2023,Evening,50
ME 502,Applied Stress Analysis II,4,31458,LCD,12:00 PM - 12:50 PM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2023,Afternoon,50
ME 511,Mechatronics II,4,19582,LEC - AL,02:00 PM - 03:15 PM,2,"Bhounsule, P; Scott, S",Meet on campus,Spring,2023,Afternoon,75
ME 514,Mechanics of Viscous Fluids,4,46322,LCD,09:30 AM - 10:45 AM,2,"Yarin, A",Meet on campus,Spring,2023,Morning,75
ME 522,Convective Heat Transfer,4,31460,LCD,04:00 PM - 06:30 PM,1,"Manafzadeh, S",Meet on campus,Spring,2023,Afternoon,150
ME 536,Chemically Reacting Flows,4,46850,LCD,12:00 PM - 02:30 PM,1,"Aggarwal, S",Meet online at set times,Spring,2023,Afternoon,150
ME 594,Current Topics in Mechanical Engineering,4,15844,LCD,09:30 AM - 10:45 AM,2,"Megaridis, C",Meet on campus,Spring,2023,Morning,75
ME 594,Current Topics in Mechanical Engineering,4,33580,LCD,11:00 AM - 12:15 PM,2,"Subramanian, A",Meet on campus,Spring,2023,Morning,75
ME 205,Introduction to Thermodynamics,3,14491,LCD,10:00 AM - 12:30 PM,2,"Manafzadeh, S",Meet online at set times,Summer,2023,Morning,150
ME 210,Engineering Dynamics,3,14492,LCD,01:00 PM - 03:30 PM,2,"Reckinger, S",Meet online at set times,Summer,2023,Afternoon,150
ME 347,Introduction to Computer-Aided Design,3,21974,LEC - AL,ARRANGED,0,"Hatami Marbini, H",Online with deadlines,Summer,2023,N/A,0
ME 428,Numerical Methods in Mechanical Engineering,4,14496,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2023,Afternoon,150
ME 428,Numerical Methods in Mechanical Engineering,4,14763,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2023,Afternoon,150
ME 118,Energy for Sustainable Society,3,48600,LCD,09:30 AM - 10:45 AM,2,"Alonso, M",Meet on campus,Fall,2023,Morning,75
ME 205,Introduction to Thermodynamics,3,35098,LCD,10:00 AM - 10:50 AM,3,"Megaridis, C",Meet on campus,Fall,2023,Morning,50
ME 205,Introduction to Thermodynamics,3,12405,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Meet on campus,Fall,2023,Afternoon,50
ME 210,Engineering Dynamics,3,12407,LCD,12:00 PM - 12:50 PM,3,"Scott, M",Meet on campus,Fall,2023,Afternoon,50
ME 210,Engineering Dynamics,3,43498,LCD,02:00 PM - 02:50 PM,3,"Lilley, C",Meet on campus,Fall,2023,Afternoon,50
ME 211,Fluid Mechanics I,4,12429,LCD - AS1,10:00 AM - 10:50 AM,3,"Mirbod, P",Meet on campus,Fall,2023,Morning,50
ME 211,Fluid Mechanics I,4,35391,LCD - AS2,01:00 PM - 01:50 PM,3,"Yarin, A",Meet on campus,Fall,2023,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,12457,LEC - AL1,09:00 AM - 09:50 AM,3,"Szwalek, J",Meet on campus,Fall,2023,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,36752,LEC - CL,02:00 PM - 02:50 PM,3,"Siow, Y",Meet on campus,Fall,2023,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,38912,LEC - DL,04:00 PM - 04:50 PM,3,"Siow, Y",Meet on campus,Fall,2023,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,43500,LEC - EL,09:30 AM - 10:45 AM,2,"Szwalek, J",Meet on campus,Fall,2023,Morning,75
ME 261,Materials for Manufacturing,2,12472,LCD,04:00 PM - 04:50 PM,3,"Kadkhodaei, S",Meet on campus,Fall,2023,Afternoon,50
ME 308,Mechanical Vibrations,3,29574,LCD,01:00 PM - 01:50 PM,3,"Siow, Y",Meet on campus,Fall,2023,Afternoon,50
ME 308,Mechanical Vibrations,3,35399,LCD,02:00 PM - 02:50 PM,3,"Shabana, A",Meet on campus,Fall,2023,Afternoon,50
ME 312,Dynamic Systems and Control,3,43501,LCD,10:00 AM - 10:50 AM,3,"Cetin, S",Meet on campus,Fall,2023,Morning,50
ME 320,Mechanisms and Dynamics of Machinery,4,12477,LCD,03:30 PM - 04:45 PM,2,"Brown, M",Meet on campus,Fall,2023,Afternoon,75
ME 320,Mechanisms and Dynamics of Machinery,4,48430,LCD,04:00 PM - 04:50 PM,3,"Finan, J",Meet on campus,Fall,2023,Afternoon,50
ME 321,Heat Transfer,4,12488,LCD - AS1,03:00 PM - 03:50 PM,3,"Lynch, P",Meet on campus,Fall,2023,Afternoon,50
ME 321,Heat Transfer,4,39449,LCD - AS2,11:00 AM - 11:50 AM,3,"Jung, E",Meet on campus,Fall,2023,Morning,50
ME 325,Intermediate Thermodynamics,3,35400,LCD,09:00 AM - 09:50 AM,3,"Anand, S",Meet on campus,Fall,2023,Morning,50
ME 325,Intermediate Thermodynamics,3,12491,LCD,11:00 AM - 11:50 AM,3,"Manafzadeh, S",Meet on campus,Fall,2023,Morning,50
ME 341,Experimental Methods in Mechanical Engineering,3,12500,LEC - AL1,11:00 AM - 11:50 AM,2,"Szwalek, J",Meet on campus,Fall,2023,Morning,50
ME 347,Introduction to Computer-Aided Design,3,40150,LEC - AL,09:00 AM - 09:50 AM,2,"Hatami Marbini, H",Meet on campus,Fall,2023,Morning,50
ME 370,Mechanical Engineering Design,3,35401,LCD,12:00 PM - 12:50 PM,3,"Subramanian, A",Meet on campus,Fall,2023,Afternoon,50
ME 380,Manufacturing Process Principles,3,12554,LCD,08:00 AM - 08:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Fall,2023,Morning,50
ME 380,Manufacturing Process Principles,3,35402,LCD,09:00 AM - 09:50 AM,3,"Abiade, J",Meet on campus,Fall,2023,Morning,50
ME 396,Senior Design I,3,40900,LCD - AS,12:30 PM - 01:20 PM,2,"Brown, M; Scott, S",Meet on campus,Fall,2023,Afternoon,50
ME 396,Senior Design I,3,12555,LCD - AS1,09:30 AM - 10:20 AM,2,"Brown, M; Scott, S",Meet on campus,Fall,2023,Morning,50
ME 396,Senior Design I,3,37914,LCD - AS2,11:00 AM - 11:50 AM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2023,Morning,50
ME 396,Senior Design I,3,40060,LCD - AS3,04:00 PM - 04:50 PM,2,"Komperda, J; Scott, S",Meet on campus,Fall,2023,Afternoon,50
ME 410,Automation and Robotics Applications,4,44818,LCD,10:00 AM - 10:50 AM,3,"Bhounsule, P",Meet on campus,Fall,2023,Morning,50
ME 410,Automation and Robotics Applications,4,44819,LCD,10:00 AM - 10:50 AM,3,"Bhounsule, P",Meet on campus,Fall,2023,Morning,50
ME 411,Mechatronics I,4,32259,LEC - AL1,03:00 PM - 03:50 PM,2,"Kim, M",Meet on campus,Fall,2023,Afternoon,50
