YEAR,SEMESTER,CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,DFR,I,NR,S,U,W,Primary Instructor,Grade Regs
2016,Fall,CS,111,Program Design I,2699,Computer Science,87,46,9,3,10,0,0,0,0,0,3,"Troy, Patrick A",158
2016,Fall,CS,141,Program Design II,2699,Computer Science,55,54,28,2,14,0,0,0,0,0,15,"Reed, Dale F",168
2016,Fall,CS,151,Foundations of Computing,2699,Computer Science,101,65,7,1,2,0,1,0,0,0,8,"DasGupta, Bhaskar",185
2016,Fall,CS,201,Discrete Structures I,2699,Computer Science,4,13,12,2,2,0,0,0,0,0,4,"Theys, Mitchell D",37
2016,Fall,CS,211,Programming Practicum,2699,Computer Science,83,28,6,5,12,0,0,0,0,0,10,"Troy, Patrick A",144
2016,Fall,CS,251,Data Structures,2699,Computer Science,48,26,9,5,3,0,13,0,0,0,7,"Hummel, Joseph E",111
2016,Fall,CS,251,Data Structures,2699,Computer Science,8,5,5,2,2,0,1,0,0,0,2,"Retterer-Moore, John",25
2016,Fall,CS,261,Machine Organization,2699,Computer Science,18,33,26,10,5,0,1,0,0,0,19,"Theys, Mitchell D",112
2016,Fall,CS,301,Languages and Automata,2699,Computer Science,0,0,0,0,0,0,0,84,0,0,7,"Lillis, John P",91
2016,Fall,CS,341,Programming Language Concepts,2699,Computer Science,51,27,17,7,2,0,0,0,0,0,1,"Hummel, Joseph E",105
2016,Fall,CS,342,Software Design,2699,Computer Science,30,18,22,1,7,0,0,0,0,0,6,"Reed, Dale F",84
2016,Fall,CS,361,Computer Systems,2699,Computer Science,18,18,21,17,15,0,3,0,0,0,2,"Taylor, Cynthia B",94
2016,Fall,CS,362,Computer Design,2699,Computer Science,36,34,23,12,5,0,1,0,0,0,3,"Taylor, Cynthia B",114
2016,Fall,CS,377,Communication and Ethics,2699,Computer Science,22,7,0,0,0,0,0,0,0,0,1,"Reed, Dale F",30
2016,Fall,CS,377,Communication and Ethics,2699,Computer Science,24,3,0,0,0,0,0,29,0,0,1,"Zuck, Lenore D",57
2016,Fall,CS,385,Operating Systems,2699,Computer Science,8,6,2,2,3,0,0,1,0,0,2,"Eriksson, Jakob L",24
2016,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,18,11,6,0,0,0,0,0,0,0,6,"Gmytrasiewicz, Piotr",41
2016,Fall,CS,412,Intro to Machine Learning,2699,Computer Science,32,20,2,1,0,0,0,0,0,0,5,"Ziebart, Brian D",60
2016,Fall,CS,424,Visual Analytics,2699,Computer Science,24,13,4,0,0,0,2,0,0,0,2,"Forbes, Angus",45
2016,Fall,CS,425,Computer Graphics I,2699,Computer Science,2,3,2,0,5,0,0,0,0,0,6,"Kenyon, Robert V",18
2016,Fall,CS,440,Software Engr I,2699,Computer Science,23,34,5,0,1,0,0,0,0,0,1,"Bell, John T",64
2016,Fall,CS,441,Cloud Computing Objects,2699,Computer Science,8,12,11,2,1,0,0,0,0,0,9,"Grechanik, Mark",43
2016,Fall,CS,450,Intro to Networking,2699,Computer Science,9,20,11,8,0,0,0,0,0,0,1,"Vamanan, Balajee",49
2016,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,12,20,7,4,6,0,0,0,0,0,12,"Grechanik, Mark",61
2016,Fall,CS,478,Development of Mobile Apps,2699,Computer Science,32,13,8,11,6,0,0,0,0,0,2,"Buy, Ugo A",72
2016,Fall,CS,480,Database Systems,2699,Computer Science,16,16,15,4,3,0,0,0,0,0,4,"Wolfson, Ouri",58
2016,Fall,CS,487,Secure Computer Systems,2699,Computer Science,15,26,5,0,1,0,0,0,0,0,1,"Venkatesan Natarajan, Venkatakrishnan",48
2016,Fall,CS,491,Software Vuln. Analysis,2699,Computer Science,5,2,2,0,0,0,0,0,0,0,1,"Checkoway, Stephen Foster",10
2016,Fall,CS,514,App Artificial Intelligence,2699,Computer Science,21,7,0,0,0,0,0,0,0,0,1,"Gmytrasiewicz, Piotr",29
2016,Fall,CS,540,Adv Topics in Softwr Engr,2699,Computer Science,21,6,1,0,0,0,0,0,0,0,0,"Buy, Ugo A",28
2016,Fall,CS,545,Formal Meth/Concur&Dist Systms,2699,Computer Science,9,17,1,0,1,0,0,0,0,0,0,"Sistla, Aravinda Prasad",28
2016,Fall,CS,553,Distributed Systems,2699,Computer Science,19,11,1,0,1,0,0,0,0,0,0,"Kshemkalyani, Ajay D",32
2016,Fall,CS,566,Parallel Processing,2699,Computer Science,8,1,0,0,1,0,0,0,0,0,0,"Kshemkalyani, Ajay D",10
2016,Fall,CS,583,Data Mining & Text Mining,2699,Computer Science,24,16,0,0,0,0,0,0,0,0,0,"Liu, Bing",40
2016,Fall,CS,584,Advanced Data Mining,2699,Computer Science,13,0,0,0,0,0,0,0,0,0,0,"Yu, Philip S",13
2016,Fall,CS,587,Computer Systems Security,2699,Computer Science,25,8,3,3,1,0,0,0,0,0,0,"Solworth, Jon A",40
2016,Fall,CS,594,Adv Topics in Machine Learning,2699,Computer Science,17,9,0,0,0,0,0,0,0,0,0,"Zhang, Xinhua",26
2016,Fall,CS,594,Web Security and Privacy,2699,Computer Science,13,5,1,0,0,0,0,0,0,0,0,"Polakis, Jason",19
2016,Fall,ECE,566,Parallel Processing,2699,Computer Science,10,7,0,0,0,0,1,0,0,0,0,"Kshemkalyani, Ajay D",18
2016,Fall,IT,202,Web & Multimedia Technology,2699,Computer Science,8,5,3,0,1,0,0,0,0,0,3,"Hayes, David P",20
2017,Spring,CS,100,Discovering Computer Science,2699,Computer Science,29,14,11,3,2,0,0,0,0,0,4,"Reed, Dale F",63
2017,Spring,CS,107,Intro Comp & Programming,2699,Computer Science,26,27,25,16,9,0,0,0,0,0,10,"Theys, Mitchell D",113
2017,Spring,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,72,81,19,6,10,0,0,4,0,0,15,"Bell, John T",207
2017,Spring,CS,111,Program Design I,2699,Computer Science,53,20,6,8,8,0,0,6,0,0,0,"Roscoe, Jennifer Catherine",101
2017,Spring,CS,111,Program Design I,2699,Computer Science,37,34,14,6,5,0,0,0,0,0,11,"Troy, Patrick A",107
2017,Spring,CS,141,Program Design II,2699,Computer Science,71,50,53,24,12,0,0,0,0,0,20,"Reed, Dale F",230
2017,Spring,CS,151,Foundations of Computing,2699,Computer Science,0,0,0,0,0,0,0,200,0,0,16,"Lillis, John P",216
2017,Spring,CS,201,Discrete Structures I,2699,Computer Science,11,10,1,0,3,0,0,0,0,0,5,"Theys, Mitchell D",30
2017,Spring,CS,211,Programming Practicum,2699,Computer Science,96,31,17,4,0,0,1,0,0,0,6,"Troy, Patrick A",155
2017,Spring,CS,251,Data Structures,2699,Computer Science,58,45,17,8,12,0,14,0,0,0,14,"Hummel, Joseph E",168
2017,Spring,CS,261,Machine Organization,2699,Computer Science,54,43,25,13,11,0,1,0,0,0,9,"Taylor, Cynthia B",156
2017,Spring,CS,301,Languages and Automata,2699,Computer Science,26,27,45,14,14,0,2,0,0,0,2,"Retterer-Moore, John",130
2017,Spring,CS,341,Programming Language Concepts,2699,Computer Science,40,26,10,4,3,0,2,0,0,0,1,"Hummel, Joseph E",86
2017,Spring,CS,342,Software Design,2699,Computer Science,47,12,4,0,1,0,2,0,0,0,1,"Marai, Georgeta-Elisabeta",67
2017,Spring,CS,361,Computer Systems,2699,Computer Science,34,38,14,7,3,0,3,0,0,0,1,"Taylor, Cynthia B",100
2017,Spring,CS,362,Computer Design,2699,Computer Science,22,36,14,4,5,0,0,0,0,0,2,"Theys, Mitchell D",83
2017,Spring,CS,377,Communication and Ethics,2699,Computer Science,44,11,0,0,3,0,0,0,0,0,2,"Polakis, Jason",60
2017,Spring,CS,377,Communication and Ethics,2699,Computer Science,27,2,1,0,0,0,0,0,0,0,0,"Troy, Patrick A",30
2017,Spring,CS,385,Operating Systems,2699,Computer Science,7,9,3,1,1,0,0,0,0,0,4,"Eriksson, Jakob L",25
2017,Spring,CS,411,Artificial Intelligence I,2699,Computer Science,17,11,6,8,5,0,1,0,0,0,11,"Zhang, Xinhua",59
2017,Spring,CS,412,Intro to Machine Learning,2699,Computer Science,25,17,5,0,2,0,0,0,0,0,4,"Ziebart, Brian D",53
2017,Spring,CS,421,Language Processing,2699,Computer Science,18,12,3,0,2,0,1,0,0,0,7,"Petrov, Plamen Petrov",43
2017,Spring,CS,422,User Interface Design,2699,Computer Science,10,24,4,1,1,0,0,0,0,0,1,"Johnson, Andrew E",41
2017,Spring,CS,426,Video Game Design,2699,Computer Science,27,6,4,0,0,0,0,0,0,0,2,"Marai, Georgeta-Elisabeta",39
2017,Spring,CS,440,Software Engr I,2699,Computer Science,23,20,9,0,0,0,0,0,0,0,1,"Bell, John T",53
2017,Spring,CS,442,Software Engineering II,2699,Computer Science,12,13,2,2,1,0,0,0,0,0,0,"Bell, John T",30
2017,Spring,CS,450,Intro to Networking,2699,Computer Science,9,16,11,6,4,0,0,0,0,0,0,"Kanich, Chris",46
2017,Spring,CS,455,Network Protocols,2699,Computer Science,0,0,0,0,0,0,0,10,0,0,0,"Thomas, Lynn Ann",10
2017,Spring,CS,473,Compiler Design,2699,Computer Science,13,8,5,3,2,0,0,0,0,0,1,"Venkatesan Natarajan, Venkatakrishnan",32
2017,Spring,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,26,16,9,9,9,0,2,0,0,0,5,"Buy, Ugo A",76
2017,Spring,CS,477,Computing Law Policy & Ethics,2699,Computer Science,2,0,2,0,0,0,10,0,0,0,0,"Sloan, Robert Hal",14
2017,Spring,CS,478,Development of Mobile Apps,2699,Computer Science,26,21,11,11,9,0,3,0,0,0,4,"Buy, Ugo A",85
2017,Spring,CS,480,Database Systems,2699,Computer Science,13,12,11,0,1,0,0,0,0,0,1,"Sistla, Aravinda Prasad",38
2017,Spring,CS,485,Net Operat Syst Progr,2699,Computer Science,0,0,0,0,0,0,0,10,0,0,0,"Thomas, Lynn Ann",10
2017,Spring,CS,489,Human Augmentics,2699,Computer Science,15,6,4,2,1,0,0,0,0,0,1,"Kenyon, Robert V",29
2017,Spring,CS,511,Artificial Intelligence II,2699,Computer Science,12,2,0,0,0,0,1,0,0,0,1,"Gmytrasiewicz, Piotr",16
2017,Spring,CS,514,App Artificial Intelligence,2699,Computer Science,21,3,0,0,0,0,1,0,0,0,0,"Gmytrasiewicz, Piotr",25
2017,Spring,CS,522,Human-Computer Interaction,2699,Computer Science,12,6,2,1,1,0,0,0,0,0,0,"Chattopadhyay, Debaleena",22
2017,Spring,CS,523,Multimedia Systems,2699,Computer Science,18,0,0,0,0,0,1,0,0,0,0,"Forbes, Angus",19
2017,Spring,CS,540,Adv Topics in Softwr Engr,2699,Computer Science,0,0,0,0,0,0,0,10,0,0,0,"Thomas, Lynn Ann",10
2017,Spring,CS,545,Formal Meth/Concur&Dist Systms,2699,Computer Science,0,0,0,0,0,0,0,13,0,0,0,"Thomas, Lynn Ann",13
2017,Spring,CS,581,Database Management Systms,2699,Computer Science,21,10,0,0,0,0,0,0,0,0,1,"Wolfson, Ouri",32
2017,Spring,CS,583,Data Mining & Text Mining,2699,Computer Science,35,22,2,0,0,0,0,0,0,0,2,"Liu, Bing",61
2017,Spring,CS,583,Data Mining & Text Mining,2699,Computer Science,0,0,0,0,0,0,0,13,0,0,0,"Thomas, Lynn Ann",13
2017,Spring,CS,588,Networked & Dist Syst Security,2699,Computer Science,13,5,4,0,0,0,1,0,0,0,1,"Solworth, Jon A",24
2017,Spring,CS,594,Intro to Quantum Computing,2699,Computer Science,30,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",30
2017,Spring,IT,202,Web & Multimedia Technology,2699,Computer Science,8,8,5,0,1,0,0,0,0,0,6,"Hayes, David P",28
2017,Summer,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,8,3,1,1,4,0,0,0,0,0,3,"Bell, John T",20
2017,Summer,CS,141,Program Design II,2699,Computer Science,7,9,4,5,3,0,0,0,0,0,5,"Lillis, John P",33
2017,Summer,CS,151,Foundations of Computing,2699,Computer Science,8,3,9,0,1,0,0,0,0,0,3,"Retterer-Moore, John",24
2017,Summer,CS,251,Data Structures,2699,Computer Science,5,8,11,2,2,0,0,0,0,0,2,"Lillis, John P",30
2017,Fall,CS,100,Discovering Computer Science,2699,Computer Science,39,24,12,3,5,0,0,0,0,0,11,"Reed, Dale F",94
2017,Fall,CS,107,Intro Comp & Programming,2699,Computer Science,34,27,32,10,2,0,0,1,0,0,7,"Theys, Mitchell D",113
2017,Fall,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,55,49,52,32,22,0,4,0,0,0,16,"Hummel, Joseph E",230
2017,Fall,CS,110,MATLAB for Engineers,2699,Computer Science,10,4,2,3,4,0,0,0,0,0,1,"Hummel, Joseph E",24
2017,Fall,CS,111,Program Design I,2699,Computer Science,21,26,8,8,3,0,3,3,0,0,15,"Sloan, Robert Hal",87
2017,Fall,CS,111,Program Design I,2699,Computer Science,98,53,24,11,17,0,0,0,0,0,5,"Taylor, Cynthia B",208
2017,Fall,CS,141,Program Design II,2699,Computer Science,51,53,35,14,9,0,0,0,0,0,23,"Reed, Dale F",185
2017,Fall,CS,151,Foundations of Computing,2699,Computer Science,105,54,36,15,13,0,1,0,0,0,12,"Bello Lander, Gonzalo Alejandro",236
2017,Fall,CS,211,Programming Practicum,2699,Computer Science,110,52,31,10,10,0,9,0,0,0,11,"Troy, Patrick A",233
2017,Fall,CS,251,Data Structures,2699,Computer Science,0,0,0,0,0,0,0,199,0,0,24,"Lillis, John P",223
2017,Fall,CS,261,Machine Organization,2699,Computer Science,55,63,43,17,9,0,0,0,0,0,32,"Theys, Mitchell D",219
2017,Fall,CS,301,Languages and Automata,2699,Computer Science,109,39,12,0,2,0,1,0,0,0,8,"DasGupta, Bhaskar",171
2017,Fall,CS,341,Programming Language Concepts,2699,Computer Science,46,46,15,3,5,0,0,0,0,0,0,"Hummel, Joseph E",115
2017,Fall,CS,342,Software Design,2699,Computer Science,50,45,44,8,6,0,1,0,0,0,12,"Troy, Patrick A",166
2017,Fall,CS,361,Computer Systems,2699,Computer Science,41,41,8,5,6,0,1,0,0,0,9,"Bell, John T",111
2017,Fall,CS,362,Computer Design,2699,Computer Science,43,27,29,8,5,0,0,1,0,0,1,"Taylor, Cynthia B",114
2017,Fall,CS,377,Communication and Ethics,2699,Computer Science,0,0,0,0,0,0,0,109,0,0,0,"Burton, Emanuelle Neuman",109
2017,Fall,CS,385,Operating Systems,2699,Computer Science,3,2,2,0,2,0,0,0,0,0,3,"Eriksson, Jakob L",12
2017,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,34,28,6,6,0,0,1,1,0,0,2,"Gmytrasiewicz, Piotr",78
2017,Fall,CS,412,Intro to Machine Learning,2699,Computer Science,30,30,0,0,0,0,0,0,0,0,5,"Zhang, Xinhua",65
2017,Fall,CS,425,Computer Graphics I,2699,Computer Science,0,4,4,6,5,0,1,0,0,0,3,"Kenyon, Robert V",23
2017,Fall,CS,426,Video Game Design,2699,Computer Science,22,10,3,0,1,0,1,0,0,0,0,"Marai, Georgeta-Elisabeta",37
2017,Fall,CS,440,Software Engr I,2699,Computer Science,43,27,9,4,0,0,1,0,0,0,0,"Bell, John T",84
2017,Fall,CS,441,Cloud Computing Objects,2699,Computer Science,14,27,9,4,0,0,0,0,0,0,6,"Grechanik, Mark",60
2017,Fall,CS,450,Intro to Networking,2699,Computer Science,14,14,25,0,0,0,1,0,0,0,1,"Vamanan, Balajee",55
2017,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,18,29,12,2,0,0,0,0,0,0,11,"Grechanik, Mark",72
2017,Fall,CS,478,Development of Mobile Apps,2699,Computer Science,30,17,16,4,2,0,0,0,0,0,1,"Buy, Ugo A",70
2017,Fall,CS,480,Database Systems,2699,Computer Science,15,22,1,0,0,0,0,0,0,0,0,"Sistla, Aravinda Prasad",38
2017,Fall,CS,480,Database Systems,2699,Computer Science,22,30,20,1,0,0,0,0,0,0,4,"Wolfson, Ouri",77
2017,Fall,CS,487,Secure Computer Systems,2699,Computer Science,20,4,3,3,5,0,0,0,0,0,2,"Checkoway, Stephen Foster",37
2017,Fall,CS,491,Creative Coding,2699,Computer Science,5,4,1,0,0,0,0,0,0,0,0,"Tsoupikova, Daria",10
2017,Fall,CS,491,Secure Web Application Design,2699,Computer Science,6,8,11,7,1,0,3,0,0,0,2,"Kanich, Chris",38
2017,Fall,CS,491,Virtual and Augmented Reality,2699,Computer Science,21,10,5,4,0,0,0,0,0,0,0,"Johnson, Andrew E",40
2017,Fall,CS,514,App Artificial Intelligence,2699,Computer Science,28,3,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",31
2017,Fall,CS,521,Stat Natural Lang Processing,2699,Computer Science,11,12,1,0,0,0,0,0,0,0,0,"Di Eugenio, Barbara",24
2017,Fall,CS,522,Human-Computer Interaction,2699,Computer Science,17,13,3,0,2,0,0,0,0,0,0,"Chattopadhyay, Debaleena",35
2017,Fall,CS,527,Computer Animation,2699,Computer Science,10,0,0,0,1,0,0,0,0,0,0,"Marai, Georgeta-Elisabeta",11
2017,Fall,CS,553,Distributed Systems,2699,Computer Science,15,13,1,0,0,0,0,0,0,0,0,"Kshemkalyani, Ajay D",29
2017,Fall,CS,583,Data Mining & Text Mining,2699,Computer Science,22,17,1,0,0,0,0,0,0,0,0,"Liu, Bing",40
2017,Fall,CS,584,Advanced Data Mining,2699,Computer Science,21,2,0,0,0,0,0,0,0,0,0,"Yu, Philip S",23
2017,Fall,CS,587,Computer Systems Security,2699,Computer Science,25,5,5,0,1,0,0,0,0,0,0,"Solworth, Jon A",36
2017,Fall,CS,594,Data Science for Networks,2699,Computer Science,12,2,0,0,0,0,0,0,0,0,1,"Zheleva, Elena",15
2017,Fall,ECE,566,Parallel Processing,2699,Computer Science,14,5,0,0,0,0,0,0,0,0,2,"Kshemkalyani, Ajay D",21
2017,Fall,IT,202,Web & Multimedia Technology,2699,Computer Science,15,3,9,1,3,0,0,0,0,0,1,"Hayes, David P",32
2018,Spring,CS,100,Discovering Computer Science,2699,Computer Science,28,22,6,8,11,0,0,0,0,0,6,"Reed, Dale F",81
2018,Spring,CS,107,Intro Comp & Programming,2699,Computer Science,38,48,22,13,9,0,0,0,0,0,14,"Theys, Mitchell D",144
2018,Spring,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,82,66,31,21,22,0,2,0,0,0,16,"Hummel, Joseph E",240
2018,Spring,CS,110,MATLAB for Engineers,2699,Computer Science,5,5,9,5,1,0,1,0,0,0,2,"Hummel, Joseph E",28
2018,Spring,CS,111,Program Design I,2699,Computer Science,12,6,6,1,5,0,0,0,0,0,3,"Sloan, Robert Hal",33
2018,Spring,CS,111,Program Design I,2699,Computer Science,44,35,17,6,9,0,0,0,0,0,9,"Troy, Patrick A",120
2018,Spring,CS,141,Program Design II,2699,Computer Science,82,67,73,32,17,0,4,1,0,0,24,"Reed, Dale F",300
2018,Spring,CS,151,Foundations of Computing,2699,Computer Science,133,95,49,19,21,0,0,0,0,0,10,"Bello Lander, Gonzalo Alejandro",327
2018,Spring,CS,201,Discrete Structures I,2699,Computer Science,4,4,7,4,1,0,0,1,0,0,4,"Lillis, John P",25
2018,Spring,CS,211,Programming Practicum,2699,Computer Science,72,48,18,10,11,0,0,0,0,0,13,"Troy, Patrick A",172
2018,Spring,CS,251,Data Structures,2699,Computer Science,29,57,54,33,0,0,0,21,0,0,23,"Lillis, John P",217
2018,Spring,CS,261,Machine Organization,2699,Computer Science,36,46,38,10,11,0,0,0,0,0,22,"Theys, Mitchell D",163
2018,Spring,CS,301,Languages and Automata,2699,Computer Science,28,37,14,4,2,0,0,0,0,0,3,"Bello Lander, Gonzalo Alejandro",88
2018,Spring,CS,301,Languages and Automata,2699,Computer Science,19,20,7,4,6,0,0,0,0,0,4,"Checkoway, Stephen Foster",60
2018,Spring,CS,341,Programming Language Concepts,2699,Computer Science,67,34,13,4,1,0,1,0,0,0,3,"Hummel, Joseph E",123
2018,Spring,CS,342,Software Design,2699,Computer Science,48,61,25,6,5,0,1,0,0,0,7,"Bell, John T",153
2018,Spring,CS,361,Systems Programming,2699,Computer Science,38,65,39,20,5,0,1,0,0,0,5,"Taylor, Cynthia B",173
2018,Spring,CS,362,Computer Design,2699,Computer Science,45,60,26,5,7,0,0,0,0,0,8,"Theys, Mitchell D",151
2018,Spring,CS,377,Communication and Ethics,2699,Computer Science,99,15,4,0,1,0,0,0,0,0,1,"Burton, Emanuelle Neuman",120
2018,Spring,CS,411,Artificial Intelligence I,2699,Computer Science,31,25,9,2,2,0,2,0,0,0,1,"Ziebart, Brian D",72
2018,Spring,CS,412,Intro to Machine Learning,2699,Computer Science,25,20,16,2,0,0,0,0,0,0,5,"Zheleva, Elena",68
2018,Spring,CS,418,Introduction to Data Science,2699,Computer Science,22,9,8,0,1,0,0,0,0,0,2,"Cruz, Isabel",42
2018,Spring,CS,421,Language Processing,2699,Computer Science,31,12,9,4,0,0,0,0,0,0,0,"Di Eugenio, Barbara",56
2018,Spring,CS,422,User Interface Design,2699,Computer Science,25,28,11,2,2,0,0,0,0,0,0,"Chattopadhyay, Debaleena",68
2018,Spring,CS,424,Visual Analytics,2699,Computer Science,13,15,8,0,0,0,0,0,0,0,2,"Johnson, Andrew E",38
2018,Spring,CS,426,Video Game Design,2699,Computer Science,26,9,0,0,0,0,0,0,0,0,1,"Marai, Georgeta-Elisabeta",36
2018,Spring,CS,440,Software Engr I,2699,Computer Science,18,40,7,0,0,0,0,0,0,0,0,"Bell, John T",65
2018,Spring,CS,442,Software Engineering II,2699,Computer Science,16,17,2,0,0,0,0,0,0,0,0,"Bell, John T",35
2018,Spring,CS,450,Intro to Networking,2699,Computer Science,9,12,17,7,3,0,0,0,0,0,2,"Kanich, Chris",50
2018,Spring,CS,473,Compiler Design,2699,Computer Science,22,10,2,1,1,0,4,0,0,0,5,"Venkatesan Natarajan, Venkatakrishnan",45
2018,Spring,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,22,15,15,13,4,0,1,1,0,0,13,"Buy, Ugo A",84
2018,Spring,CS,478,Development of Mobile Apps,2699,Computer Science,33,26,19,10,4,0,1,0,0,0,2,"Buy, Ugo A",95
2018,Spring,CS,480,Database Systems,2699,Computer Science,23,19,16,6,1,0,0,0,0,0,1,"Sistla, Aravinda Prasad",66
2018,Spring,CS,489,Human Augmentics,2699,Computer Science,10,7,4,2,1,0,0,0,0,0,0,"Kenyon, Robert V",24
2018,Spring,CS,491,Network Security,2699,Computer Science,6,15,0,0,1,0,0,0,0,0,4,"Venkatesan Natarajan, Venkatakrishnan",26
2018,Spring,CS,491,Special Topics,2699,Computer Science,13,0,0,0,1,0,0,0,0,0,2,"Esmailbeigi, Hananeh",16
2018,Spring,CS,506,Intro to Quantum Computing,2699,Computer Science,21,0,0,0,0,0,0,0,0,0,2,"DasGupta, Bhaskar",23
2018,Spring,CS,511,Artificial Intelligence II,2699,Computer Science,18,0,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",18
2018,Spring,CS,514,App Artificial Intelligence,2699,Computer Science,31,6,0,0,0,0,0,1,0,0,0,"Gmytrasiewicz, Piotr",38
2018,Spring,CS,540,Adv Topics in Softwr Engr,2699,Computer Science,9,7,0,0,0,0,1,0,0,0,0,"Grechanik, Mark",17
2018,Spring,CS,545,Formal Meth/Concur&Dist Systms,2699,Computer Science,0,0,0,0,0,0,0,18,0,0,0,"Thomas, Lynn Ann",18
2018,Spring,CS,553,Distributed Systems,2699,Computer Science,9,8,3,0,0,0,0,0,0,0,0,"Kshemkalyani, Ajay D",20
2018,Spring,CS,581,Database Management Systms,2699,Computer Science,21,8,0,0,0,0,0,0,0,0,0,"Wolfson, Ouri",29
2018,Spring,CS,583,Data Mining & Text Mining,2699,Computer Science,49,43,6,1,0,0,0,0,0,0,1,"Liu, Bing",100
2018,Spring,CS,583,Data Mining & Text Mining,2699,Computer Science,0,0,0,0,0,0,0,18,0,0,0,"Thomas, Lynn Ann",18
2018,Spring,CS,594,Advanced Machine Learning,2699,Computer Science,23,9,0,0,0,0,0,0,0,0,0,"Zhang, Xinhua",32
2018,Spring,CS,594,AI: Methods and Applications,2699,Computer Science,26,0,0,0,0,0,0,0,0,0,0,"Petrov, Plamen Petrov",26
2018,Spring,CS,594,Geometric Algorithms,2699,Computer Science,14,0,0,0,0,0,0,0,0,0,1,"Sidiropoulos, Anastasios",15
2018,Spring,IT,202,Web & Multimedia Technology,2699,Computer Science,9,9,4,0,3,0,0,0,0,0,4,"Hayes, David P",29
2018,Summer,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,6,6,5,1,2,0,0,0,0,0,4,"Bell, John T",24
2018,Summer,CS,141,Program Design II,2699,Computer Science,18,13,5,2,2,0,0,0,0,0,0,"Zhang, Yiji",40
2018,Summer,CS,151,Foundations of Computing,2699,Computer Science,12,11,3,2,1,0,0,0,0,0,2,"Lillis, John P",31
2018,Summer,CS,211,Programming Practicum,2699,Computer Science,22,7,2,0,0,0,0,0,0,0,1,"Zhang, Yiji",32
2018,Summer,CS,251,Data Structures,2699,Computer Science,8,8,10,3,2,0,0,0,0,0,6,"Lillis, John P",37
2018,Summer,CS,480,Database Systems,2699,Computer Science,35,8,3,0,2,0,1,0,0,0,1,"Hummel, Joseph E",50
2018,Fall,CS,107,Intro Comp & Programming,2699,Computer Science,32,39,22,8,9,0,0,0,0,0,21,"Reckinger, Scott J",131
2018,Fall,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,101,63,44,22,19,0,1,1,0,0,25,"Reckinger, Shanon Marie",276
2018,Fall,CS,110,MATLAB for Engineers,2699,Computer Science,25,14,3,3,3,0,0,0,0,0,0,"Reckinger, Shanon Marie",48
2018,Fall,CS,111,Program Design I,2699,Computer Science,18,21,13,3,5,0,0,0,0,0,21,"Berger-Wolf, Tanya Yonit",81
2018,Fall,CS,111,Program Design I,2699,Computer Science,41,34,10,4,4,0,6,0,0,0,2,"Hayes, David P",101
2018,Fall,CS,111,Program Design I,2699,Computer Science,36,27,11,3,14,0,2,0,0,0,13,"Sloan, Robert Hal",106
2018,Fall,CS,141,Program Design II,2699,Computer Science,60,58,50,25,14,0,0,0,0,0,19,"Reed, Dale F",226
2018,Fall,CS,151,Foundations of Computing,2699,Computer Science,107,73,46,19,22,0,1,0,0,0,14,"Bello Lander, Gonzalo Alejandro",282
2018,Fall,CS,211,Programming Practicum,2699,Computer Science,110,71,30,21,16,0,0,0,0,0,12,"Troy, Patrick A",260
2018,Fall,CS,251,Data Structures,2699,Computer Science,30,22,41,19,58,0,0,0,0,0,22,"Lillis, John P",192
2018,Fall,CS,251,Data Structures,2699,Computer Science,20,31,19,7,31,0,0,0,0,0,10,"Troy, Patrick A",118
2018,Fall,CS,261,Machine Organization,2699,Computer Science,46,75,29,21,9,0,0,0,0,0,25,"Theys, Mitchell D",205
2018,Fall,CS,301,Languages and Automata,2699,Computer Science,46,63,56,8,7,0,0,0,0,0,6,"McCarty, Evan",186
2018,Fall,CS,341,Programming Language Concepts,2699,Computer Science,44,53,22,10,3,0,2,0,0,0,2,"Hummel, Joseph E",136
2018,Fall,CS,342,Software Design,2699,Computer Science,51,90,17,2,3,0,1,0,0,0,11,"Bell, John T",175
2018,Fall,CS,361,Systems Programming,2699,Computer Science,45,23,34,11,3,0,28,0,0,0,4,"Kanich, Chris",148
2018,Fall,CS,362,Computer Design,2699,Computer Science,46,63,15,8,4,0,0,0,0,0,4,"Theys, Mitchell D",140
2018,Fall,CS,377,Communication and Ethics,2699,Computer Science,93,48,2,0,0,0,0,0,0,0,3,"Burton, Emanuelle Neuman",146
