Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 377,Communication and Ethical Issues in Computing,3,40663,LCD - AS2,02:00 PM - 02:50 PM,2,"Burton, E",Online Asynchronous,Spring,2021,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,41964,LCD - AS3,03:30 PM - 04:20 PM,2,"Burton, E",Online Asynchronous,Spring,2021,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,41965,LCD - AS4,05:00 PM - 05:50 PM,2,"Burton, E",Online Asynchronous,Spring,2021,Evening,50
CS 377,Communication and Ethical Issues in Computing,3,36312,LCD - BS1,10:00 AM - 10:50 AM,2,"Clayville, K",Online Asynchronous,Spring,2021,Morning,50
CS 377,Communication and Ethical Issues in Computing,3,38111,LCD - BS2,11:00 AM - 11:50 AM,2,"Clayville, K",Online Asynchronous,Spring,2021,Morning,50
CS 401,Computer Algorithms I,4,17454,LCD,11:00 AM - 11:50 AM,3,"Turan, G",Online Synchronous,Spring,2021,Morning,50
CS 401,Computer Algorithms I,4,20665,LCD,11:00 AM - 11:50 AM,3,"Turan, G",Online Synchronous,Spring,2021,Morning,50
CS 401,Computer Algorithms I,4,41266,LCD,01:00 PM - 01:50 PM,3,"Sun, X",Online Synchronous,Spring,2021,Afternoon,50
CS 401,Computer Algorithms I,4,41267,LCD,01:00 PM - 01:50 PM,3,"Sun, X",Online Synchronous,Spring,2021,Afternoon,50
CS 401,Computer Algorithms I,4,43452,LCD,02:00 PM - 03:15 PM,2,"Lillis, J",Online Synchronous,Spring,2021,Afternoon,75
CS 401,Computer Algorithms I,4,43453,LCD,02:00 PM - 03:15 PM,2,"Lillis, J",Online Synchronous,Spring,2021,Afternoon,75
CS 401,Computer Algorithms I,4,17455,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",Online Synchronous,Spring,2021,Afternoon,75
CS 401,Computer Algorithms I,4,20667,LCD,03:30 PM - 04:45 PM,2,"Sidiropoulos, A",Online Synchronous,Spring,2021,Afternoon,75
CS 407,Computational Finance,4,44387,LEC,12:30 PM - 01:45 PM,2,"Kash, I",Online Synchronous,Spring,2021,Afternoon,75
CS 407,Computational Finance,4,44388,LEC,12:30 PM - 01:45 PM,2,"Kash, I",Online Synchronous,Spring,2021,Afternoon,75
CS 411,Artificial Intelligence I,4,38549,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,Morning,50
CS 411,Artificial Intelligence I,4,38550,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,Morning,50
CS 418,Introduction to Data Science,4,43230,LEC,09:30 AM - 10:45 AM,2,"Mobasheri, N",Online Synchronous,Spring,2021,Morning,75
CS 418,Introduction to Data Science,4,43231,LEC,09:30 AM - 10:45 AM,2,"Mobasheri, N",Online Synchronous,Spring,2021,Morning,75
CS 418,Introduction to Data Science,4,41110,LEC,04:30 PM - 05:45 PM,2,"Bello Lander, G",Online Synchronous,Spring,2021,Afternoon,75
CS 418,Introduction to Data Science,4,41111,LEC,04:30 PM - 05:45 PM,2,"Bello Lander, G",Online Synchronous,Spring,2021,Afternoon,75
CS 422,User Interface Design and Programming,4,19650,LCD,02:00 PM - 03:15 PM,2,"Chattopadhyay, D",Online Asynchronous,Spring,2021,Afternoon,75
CS 422,User Interface Design and Programming,4,20669,LCD,02:00 PM - 03:15 PM,2,"Chattopadhyay, D",Online Asynchronous,Spring,2021,Afternoon,75
CS 424,Visualization and Visual Analytics,4,40669,LCD,03:30 PM - 04:45 PM,2,"Johnson, A",Online Asynchronous,Spring,2021,Afternoon,75
CS 424,Visualization and Visual Analytics,4,40670,LCD,03:30 PM - 04:45 PM,2,"Johnson, A",Online Asynchronous,Spring,2021,Afternoon,75
CS 425,Computer Graphics I,4,44389,LCD - AS1,11:00 AM - 12:15 PM,1,"Miranda, F",Online Synchronous,Spring,2021,Morning,75
CS 425,Computer Graphics I,4,44391,LCD - AS2,11:00 AM - 12:15 PM,1,"Miranda, F",Online Synchronous,Spring,2021,Morning,75
CS 426,Video Game Design and Development,4,27145,LCD,04:30 PM - 07:00 PM,1,"Marai, G",Online Synchronous,Spring,2021,Afternoon,150
CS 426,Video Game Design and Development,4,27146,LCD,04:30 PM - 07:00 PM,1,"Marai, G",Online Synchronous,Spring,2021,Afternoon,150
CS 440,Software Engineering I,4,43478,LCD,11:00 AM - 11:50 AM,3,"Bell, J",Online Synchronous,Spring,2021,Morning,50
CS 440,Software Engineering I,4,43479,LCD,11:00 AM - 11:50 AM,3,"Bell, J",Online Synchronous,Spring,2021,Morning,50
CS 440,Software Engineering I,4,29904,LCD,01:00 PM - 01:50 PM,3,"Bell, J",Online Synchronous,Spring,2021,Afternoon,50
CS 440,Software Engineering I,4,29905,LCD,01:00 PM - 01:50 PM,3,"Bell, J",Online Synchronous,Spring,2021,Afternoon,50
CS 442,Software Engineering II,4,33785,LEC,02:00 PM - 03:15 PM,2,"Bell, J",Online Synchronous,Spring,2021,Afternoon,75
CS 442,Software Engineering II,4,33786,LEC,02:00 PM - 03:15 PM,2,"Bell, J",Online Synchronous,Spring,2021,Afternoon,75
CS 450,Introduction to Networking,4,17432,LEC,03:00 PM - 04:15 PM,2,"Kshemkalyani, A",Online Synchronous,Spring,2021,Afternoon,75
CS 450,Introduction to Networking,4,19163,LEC,03:00 PM - 04:15 PM,2,"Kshemkalyani, A",Online Synchronous,Spring,2021,Afternoon,75
CS 461,Operating Systems Design and Implementation,4,44394,LCD,05:00 PM - 06:15 PM,2,"Wu, X",Online Synchronous,Spring,2021,Evening,75
CS 461,Operating Systems Design and Implementation,4,44395,LCD,05:00 PM - 06:15 PM,2,"Wu, X",Online Synchronous,Spring,2021,Evening,75
CS 466,Advanced Computer Architecture,4,26694,LCD,09:30 AM - 10:45 AM,2,"Zhu, Z",Online Asynchronous,Spring,2021,Morning,75
CS 466,Advanced Computer Architecture,4,26695,LCD,09:30 AM - 10:45 AM,2,"Zhu, Z",Online Asynchronous,Spring,2021,Morning,75
CS 468,Network Security,4,44415,LEC,04:30 PM - 05:45 PM,2,"Polakis, J",Online Synchronous,Spring,2021,Afternoon,75
CS 468,Network Security,4,44416,LEC,04:30 PM - 05:45 PM,2,"Polakis, J",Online Synchronous,Spring,2021,Afternoon,75
CS 473,Compiler Design,4,39849,LCD,02:00 PM - 02:50 PM,3,"Mansky, W",Online Synchronous,Spring,2021,Afternoon,50
CS 473,Compiler Design,4,39850,LCD,02:00 PM - 02:50 PM,3,"Mansky, W",Online Synchronous,Spring,2021,Afternoon,50
CS 474,Object-Oriented Languages and Environments,4,38616,LCD,11:00 AM - 12:15 PM,2,"Buy, U",Online Synchronous,Spring,2021,Morning,75
CS 474,Object-Oriented Languages and Environments,4,38617,LCD,11:00 AM - 12:15 PM,2,"Buy, U",Online Synchronous,Spring,2021,Morning,75
CS 476,Programming Language Design,4,32644,LCD,04:30 PM - 05:45 PM,2,"Grechanik, M",Online Synchronous,Spring,2021,Afternoon,75
CS 476,Programming Language Design,4,32645,LCD,04:30 PM - 05:45 PM,2,"Grechanik, M",Online Synchronous,Spring,2021,Afternoon,75
CS 478,Software Development for Mobile Platforms,4,37633,LCD,09:30 AM - 10:45 AM,2,"Buy, U",Online Synchronous,Spring,2021,Morning,75
CS 478,Software Development for Mobile Platforms,4,37634,LCD,09:30 AM - 10:45 AM,2,"Buy, U",Online Synchronous,Spring,2021,Morning,75
CS 478,Software Development for Mobile Platforms,4,43511,LCD,05:00 PM - 06:15 PM,2,"Hallenbeck, M",Online Asynchronous,Spring,2021,Evening,75
CS 478,Software Development for Mobile Platforms,4,43512,LCD,05:00 PM - 06:15 PM,2,"Hallenbeck, M",Online Asynchronous,Spring,2021,Evening,75
CS 480,Database Systems,4,17438,LCD,01:00 PM - 01:50 PM,3,"Sistla, A",Online Synchronous,Spring,2021,Afternoon,50
CS 480,Database Systems,4,19171,LCD,01:00 PM - 01:50 PM,3,"Sistla, A",Online Synchronous,Spring,2021,Afternoon,50
CS 480,Database Systems,4,43454,LCD,02:00 PM - 02:50 PM,3,"Asudeh, A",Online Synchronous,Spring,2021,Afternoon,50
CS 480,Database Systems,4,43455,LCD,02:00 PM - 02:50 PM,3,"Asudeh, A",Online Synchronous,Spring,2021,Afternoon,50
CS 480,Database Systems,4,43258,LCD,03:30 PM - 04:45 PM,2,"Deitz, S",Online Asynchronous,Spring,2021,Afternoon,75
CS 480,Database Systems,4,43259,LCD,03:30 PM - 04:45 PM,2,"Deitz, S",Online Synchronous,Spring,2021,Afternoon,75
CS 485,Networked Operating Systems Programming,5,41112,LCD,12:30 PM - 01:45 PM,2,"Solworth, J",Online Synchronous,Spring,2021,Afternoon,75
CS 485,Networked Operating Systems Programming,5,41121,LCD,12:30 PM - 01:45 PM,2,"Solworth, J",Online Synchronous,Spring,2021,Afternoon,75
CS 491,Seminar,4,38500,LCD,ARRANGED,0,"Di Eugenio, B",Online Synchronous,Spring,2021,N/A,0
CS 494,Special Topics in Computer Science,4,42271,LCD,10:00 AM - 12:50 PM,1,"Esmailbeigi, H",Online Synchronous,Spring,2021,Morning,170
CS 494,Special Topics in Computer Science,4,43270,LCD,10:00 AM - 12:50 PM,1,"Esmailbeigi, H",Online Synchronous,Spring,2021,Morning,170
CS 494,Special Topics in Computer Science,4,42279,LCD,11:00 AM - 12:15 PM,2,"Eriksson, J",Online Synchronous,Spring,2021,Morning,75
CS 494,Special Topics in Computer Science,4,42290,LCD,11:00 AM - 12:15 PM,2,"Eriksson, J",Online Synchronous,Spring,2021,Morning,75
CS 494,Special Topics in Computer Science,4,42278,LCD,03:00 PM - 04:15 PM,2,"Ganchinho de Pina, L",Online Synchronous,Spring,2021,Afternoon,75
CS 494,Special Topics in Computer Science,4,42289,LCD,03:00 PM - 04:15 PM,2,"Ganchinho de Pina, L",Online Synchronous,Spring,2021,Afternoon,75
CS 494,Special Topics in Computer Science,4,42287,LCD,03:00 PM - 04:15 PM,2,"Lillis, J",Online Synchronous,Spring,2021,Afternoon,75
CS 494,Special Topics in Computer Science,4,42280,LCD,04:30 PM - 05:45 PM,2,"Kshemkalyani, A",Online Synchronous,Spring,2021,Afternoon,75
CS 494,Special Topics in Computer Science,4,42281,LCD,04:30 PM - 05:45 PM,2,"Kshemkalyani, A",Online Synchronous,Spring,2021,Afternoon,75
CS 499,Professional Development Seminar,0,30640,LCD,ARRANGED,0,"Troy, P",Online Asynchronous,Spring,2021,N/A,0
CS 501,Computer Algorithms II,4,33788,LCD,09:00 AM - 09:50 AM,3,"Turan, G",Online Synchronous,Spring,2021,Morning,50
CS 505,Computability and Complexity Theory,4,41114,LCD,02:00 PM - 03:15 PM,2,"Sidiropoulos, A",Online Synchronous,Spring,2021,Afternoon,75
CS 506,An Introduction to Quantum Computing,4,41115,LEC,01:00 PM - 01:50 PM,3,"DasGupta, B",Online Synchronous,Spring,2021,Afternoon,50
CS 511,Artificial Intelligence II,4,17442,LCD,10:00 AM - 10:50 AM,3,"Gmytrasiewicz, P",Online Synchronous,Spring,2021,Morning,50
CS 515,Advanced Computer Vision,4,43364,LCD,03:00 PM - 04:15 PM,2,"Ravi, S",Online Synchronous,Spring,2021,Afternoon,75
CS 521,Statistical Natural Language Processing,4,43232,LCD,09:30 AM - 10:45 AM,2,"Parde, N",Online Asynchronous,Spring,2021,Morning,75
CS 540,Advanced Topics in Software Engineering,4,37332,LCD,02:00 PM - 03:15 PM,2,"Grechanik, M",Online Synchronous,Spring,2021,Afternoon,75
CS 565,Physical Design Automation,4,43233,LCD,ARRANGED,0,N/A,On Campus,Spring,2021,N/A,0
CS 566,Parallel Processing,4,33563,LCD,02:00 PM - 03:15 PM,2,"Dutt, S",Online Synchronous,Spring,2021,Afternoon,75
CS 569,High-Performance Processors and Systems,4,27021,LCD,11:00 AM - 12:15 PM,2,"Zhu, Z",Online Synchronous,Spring,2021,Morning,75
CS 581,Database Management Systems,4,28655,LCD,03:00 PM - 04:15 PM,2,"Sistla, A",Online Synchronous,Spring,2021,Afternoon,75
CS 582,Information Retrieval,4,38116,LCD,06:30 PM - 09:00 PM,1,"Caragea, C",Online Asynchronous,Spring,2021,Evening,150
CS 583,Data Mining and Text Mining,4,25479,LCD,04:30 PM - 07:00 PM,1,"Liu, B",Online Asynchronous,Spring,2021,Afternoon,150
CS 587,Computer Systems Security,4,44286,LCD,03:30 PM - 04:45 PM,2,"Solworth, J",Online Synchronous,Spring,2021,Afternoon,75
CS 594,Special Topics,4,33648,LCD,12:30 PM - 01:45 PM,2,"Di Eugenio, B",Online Synchronous,Spring,2021,Afternoon,75
CS 594,Special Topics,4,33792,LCD,01:00 PM - 03:30 PM,0,"Tang, W",Online Synchronous,Spring,2021,Afternoon,150
CS 594,Special Topics,4,33649,LCD,02:00 PM - 03:15 PM,2,"Vamanan, B",Online Synchronous,Spring,2021,Afternoon,75
CS 594,Special Topics,4,42282,LCD,06:30 PM - 09:00 PM,1,"Miao, P",Online Synchronous,Spring,2021,Evening,150
CS 109,Programming for Engineers with MatLab,3,16592,LCD - AS,12:00 PM - 01:40 PM,4,"Reckinger, S",Meet online at set times,Summer,2021,Afternoon,100
CS 141,Program Design II,3,21448,LCD - AS,08:00 AM - 09:40 AM,3,"Koehler, A",Meet online at set times,Summer,2021,Morning,100
CS 151,Mathematical Foundations of Computing,3,21451,LEC - AL,10:45 AM - 01:15 PM,2,"Sengupta, P",Meet online at set times,Summer,2021,Morning,150
CS 211,Programming Practicum,2,21179,LCD - AS,10:00 AM - 10:50 AM,4,"Bell, J; Ghasemisharif, M; Wang, Y",Meet online at set times,Summer,2021,Morning,50
CS 251,Data Structures,4,21814,LCD - AS,10:00 AM - 12:30 PM,2,"Lillis, J",Meet online at set times,Summer,2021,Morning,150
CS 301,Languages and Automata,3,21455,LEC - AL,01:30 PM - 04:00 PM,2,"Grechanik, M",Meet online at set times,Summer,2021,Afternoon,150
CS 362,Computer Design,3,23368,LCD - AS,10:00 AM - 11:40 AM,3,"Sakhnini, N",Online with deadlines,Summer,2021,Morning,100
CS 401,Computer Algorithms I,4,14209,LCD,10:00 AM - 11:40 AM,3,"Adrovic, D",Meet online at set times,Summer,2021,Morning,100
CS 401,Computer Algorithms I,4,15054,LCD,10:00 AM - 11:40 AM,3,"Adrovic, D",Meet online at set times,Summer,2021,Morning,100
CS 401,Computer Algorithms I,4,22843,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",Meet online at set times,Summer,2021,Afternoon,100
CS 401,Computer Algorithms I,4,22844,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",Meet online at set times,Summer,2021,Afternoon,100
CS 478,Software Development for Mobile Platforms,4,22728,LCD,10:45 AM - 01:15 PM,2,"Hallenbeck, M",Online with deadlines,Summer,2021,Morning,150
CS 478,Software Development for Mobile Platforms,4,22729,LCD,10:45 AM - 01:15 PM,2,"Hallenbeck, M",Online with deadlines,Summer,2021,Morning,150
CS 480,Database Systems,4,19865,LCD,08:00 AM - 10:30 AM,2,"Diaz Herrera, D",Meet online at set times,Summer,2021,Morning,150
CS 480,Database Systems,4,19866,LCD,08:00 AM - 10:30 AM,2,"Diaz Herrera, D",Meet online at set times,Summer,2021,Morning,150
CS 499,Professional Development Seminar,0,22171,LCD,ARRANGED,0,"Troy, P",On Campus,Summer,2021,N/A,0
CS 100,Discovering Computer Science,3,10615,LCD - AS1,09:00 AM - 09:50 AM,3,"Kidane, E",On Campus,Fall,2021,Morning,50
CS 107,Introduction to Computing and Programming,4,10634,LEC - AL1,09:30 AM - 10:45 AM,2,"Reckinger, S",On Campus,Fall,2021,Morning,75
CS 109,Programming for Engineers with MatLab,3,36425,LCD - BS1,12:00 PM - 12:50 PM,2,"Koehler, A",On Campus,Fall,2021,Afternoon,50
CS 109,Programming for Engineers with MatLab,3,46120,LCD - BS2,01:00 PM - 01:50 PM,2,"Koehler, A",Online Synchronous,Fall,2021,Afternoon,50
CS 109,Programming for Engineers with MatLab,3,46121,LCD - BS3,10:00 AM - 10:50 AM,2,"Koehler, A",On Campus,Fall,2021,Morning,50
CS 111,Program Design I,3,34656,LCD - AS1,12:00 PM - 12:50 PM,3,"Hayes, D",On Campus,Fall,2021,Afternoon,50
CS 111,Program Design I,3,44929,LCD - AS2,01:00 PM - 01:50 PM,3,"Hayes, D",On Campus,Fall,2021,Afternoon,50
CS 111,Program Design I,3,40304,LCD - AS3,03:00 PM - 03:50 PM,3,"Hayes, D",On Campus,Fall,2021,Afternoon,50
CS 112,Program Design I in the Context of Biological Problems,3,45363,LCD - AS,12:30 PM - 01:45 PM,2,"Poretsky, R; Troy, P",On Campus,Fall,2021,Afternoon,75
CS 141,Program Design II,3,34657,LCD - AS1,09:00 AM - 09:50 AM,3,"Reed, D",On Campus,Fall,2021,Morning,50
CS 141,Program Design II,3,42636,LCD - AS2,10:00 AM - 10:50 AM,3,"Fulton, C; Reed, D",On Campus,Fall,2021,Morning,50
CS 141,Program Design II,3,42032,LCD - AS3,01:00 PM - 01:50 PM,3,"Kidane, E; Reed, D",On Campus,Fall,2021,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,34858,LEC - AL1,12:00 PM - 12:50 PM,3,"Bello Lander, G",On Campus,Fall,2021,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,40974,LEC - AL2,01:00 PM - 01:50 PM,3,"Bello Lander, G",On Campus,Fall,2021,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,42500,LEC - AL3,02:00 PM - 02:50 PM,3,"Bello Lander, G",On Campus,Fall,2021,Afternoon,50
CS 194,Special Topics in Computer Science,3,45912,LCD,ARRANGED,0,"Troy, P",On Campus,Fall,2021,N/A,0
CS 211,Programming Practicum,2,34861,LCD - AS,12:00 PM - 12:50 PM,1,"Lillis, J; Troy, P",On Campus,Fall,2021,Afternoon,50
CS 211,Programming Practicum,2,45953,LCD - AS2,10:00 AM - 10:50 AM,1,"Lillis, J",On Campus,Fall,2021,Morning,50
CS 211,Programming Practicum,2,45954,LCD - AS3,01:00 PM - 01:50 PM,1,"Troy, P",Online Synchronous,Fall,2021,Afternoon,50
CS 251,Data Structures,4,36203,LCD - AL1,09:00 AM - 09:50 AM,3,"Hummel, J",On Campus,Fall,2021,Morning,50
CS 251,Data Structures,4,40507,LCD - AL2,10:00 AM - 10:50 AM,3,"Hummel, J",On Campus,Fall,2021,Morning,50
CS 251,Data Structures,4,42499,LCD - BL,11:00 AM - 11:50 AM,3,"Reckinger, S",Online Synchronous,Fall,2021,Morning,50
CS 261,Machine Organization,3,36391,LCD - AL1,09:30 AM - 10:45 AM,2,"Theys, M",On Campus,Fall,2021,Morning,75
CS 261,Machine Organization,3,42498,LCD - AL2,11:00 AM - 12:15 PM,2,"Theys, M",On Campus,Fall,2021,Morning,75
CS 261,Machine Organization,3,41014,LCD - AL3,02:00 PM - 03:15 PM,2,"Theys, M",On Campus,Fall,2021,Afternoon,75
CS 294,Special Topics in Computer Science,3,46841,LCD,ARRANGED,0,"Hummel, J",Online Asynchronous,Fall,2021,N/A,0
CS 294,Special Topics in Computer Science,3,46072,LCD,05:00 PM - 05:50 PM,1,"Eriksson, J",On Campus,Fall,2021,Evening,50
CS 294,Special Topics in Computer Science,3,44176,LCD,06:00 PM - 08:00 PM,1,"McCarty, E",On Campus,Fall,2021,Evening,120
CS 301,Languages and Automata,3,10647,LEC - AL1,03:30 PM - 04:45 PM,2,"McCarty, E",On Campus,Fall,2021,Afternoon,75
CS 301,Languages and Automata,3,42220,LEC - AL2,02:00 PM - 03:15 PM,2,"Sun, X",On Campus,Fall,2021,Afternoon,75
CS 301,Languages and Automata,3,45948,LEC - AL3,12:30 PM - 01:45 PM,2,"Sidiropoulos, A",On Campus,Fall,2021,Afternoon,75
CS 341,Programming Language Design and Implementation,3,36202,LCD,02:00 PM - 02:50 PM,3,"Solworth, J",Online Synchronous,Fall,2021,Afternoon,50
CS 341,Programming Language Design and Implementation,3,42735,LCD,03:00 PM - 03:50 PM,3,"Solworth, J",Online Synchronous,Fall,2021,Afternoon,50
CS 342,Software Design,3,46909,LCD,ARRANGED,0,"Hallenbeck, M",Online Asynchronous,Fall,2021,N/A,0
CS 342,Software Design,3,37162,LCD,11:00 AM - 12:15 PM,2,"Hallenbeck, M",On Campus,Fall,2021,Morning,75
CS 342,Software Design,3,40973,LCD,12:30 PM - 01:45 PM,2,"Hallenbeck, M",On Campus,Fall,2021,Afternoon,75
CS 361,Systems Programming,3,36535,LCD - AS1,12:30 PM - 01:45 PM,2,"Polakis, J",On Campus,Fall,2021,Afternoon,75
CS 361,Systems Programming,3,42221,LCD - AS2,02:00 PM - 03:15 PM,2,"Vamanan, B",On Campus,Fall,2021,Afternoon,75
CS 362,Computer Design,3,36196,LCD - AS1,09:30 AM - 10:45 AM,2,"Diaz Herrera, D",On Campus,Fall,2021,Morning,75
CS 362,Computer Design,3,42222,LCD - AS2,11:00 AM - 12:15 PM,2,"Diaz Herrera, D",On Campus,Fall,2021,Morning,75
CS 377,Communication and Ethical Issues in Computing,3,39429,LCD - AS1,01:00 PM - 01:50 PM,2,"Burton, E",On Campus,Fall,2021,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,41404,LCD - AS2,02:00 PM - 02:50 PM,2,"Burton, E",On Campus,Fall,2021,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,42236,LCD - AS3,03:30 PM - 04:20 PM,2,"Burton, E",On Campus,Fall,2021,Afternoon,50
CS 377,Communication and Ethical Issues in Computing,3,44087,LCD - AS5,05:00 PM - 05:50 PM,2,"Burton, E",On Campus,Fall,2021,Evening,50
CS 377,Communication and Ethical Issues in Computing,3,36199,LCD - BS1,10:00 AM - 10:50 AM,2,"Clayville, K",On Campus,Fall,2021,Morning,50
CS 377,Communication and Ethical Issues in Computing,3,38340,LCD - BS2,11:00 AM - 11:50 AM,2,"Clayville, K",On Campus,Fall,2021,Morning,50
CS 394,Special Topics in Computer Science,3,44123,LCD,02:00 PM - 05:00 PM,1,"Hallenbeck, M",Mixed in-person & online instr,Fall,2021,Afternoon,180
CS 394,Special Topics in Computer Science,3,46370,LCD,03:30 PM - 04:45 PM,2,"Buy, U",On Campus,Fall,2021,Afternoon,75
CS 401,Computer Algorithms I,4,35218,LCD,11:00 AM - 12:15 PM,2,"Kshemkalyani, A",On Campus,Fall,2021,Morning,75
CS 401,Computer Algorithms I,4,35219,LCD,11:00 AM - 12:15 PM,2,"Kshemkalyani, A",On Campus,Fall,2021,Morning,75
CS 401,Computer Algorithms I,4,39067,LCD,12:30 PM - 01:45 PM,2,"Kshemkalyani, A",On Campus,Fall,2021,Afternoon,75
CS 401,Computer Algorithms I,4,39068,LCD,12:30 PM - 01:45 PM,2,"Kshemkalyani, A",On Campus,Fall,2021,Afternoon,75
CS 401,Computer Algorithms I,4,41675,LCD,01:00 PM - 01:50 PM,3,"DasGupta, B",On Campus,Fall,2021,Afternoon,50
CS 401,Computer Algorithms I,4,41676,LCD,01:00 PM - 01:50 PM,3,"DasGupta, B",On Campus,Fall,2021,Afternoon,50
CS 401,Computer Algorithms I,4,10669,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",Mixed in-person & online instr,Fall,2021,Afternoon,50
CS 401,Computer Algorithms I,4,20262,LCD,02:00 PM - 02:50 PM,3,"Cheng, Y",Mixed in-person & online instr,Fall,2021,Afternoon,50
CS 401,Computer Algorithms I,4,10671,LCD,03:30 PM - 04:45 PM,2,"Mobasheri, N",On Campus,Fall,2021,Afternoon,75
CS 401,Computer Algorithms I,4,20264,LCD,03:30 PM - 04:45 PM,2,"Mobasheri, N",On Campus,Fall,2021,Afternoon,75
CS 411,Artificial Intelligence I,4,10672,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",On Campus,Fall,2021,Morning,50
CS 411,Artificial Intelligence I,4,20266,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",On Campus,Fall,2021,Morning,50
CS 411,Artificial Intelligence I,4,42736,LCD,09:30 AM - 10:45 AM,2,"Kash, I",Online Synchronous,Fall,2021,Morning,75
CS 411,Artificial Intelligence I,4,42737,LCD,09:30 AM - 10:45 AM,2,"Kash, I",Online Synchronous,Fall,2021,Morning,75
CS 415,Computer Vision I,4,42844,LCD,09:30 AM - 10:45 AM,2,"Ravi, S",On Campus,Fall,2021,Morning,75
CS 415,Computer Vision I,4,42845,LCD,09:30 AM - 10:45 AM,2,"Ravi, S",On Campus,Fall,2021,Morning,75
CS 418,Introduction to Data Science,4,42738,LEC,11:00 AM - 12:15 PM,2,"Mobasheri, N",On Campus,Fall,2021,Morning,75
CS 418,Introduction to Data Science,4,42739,LEC,11:00 AM - 12:15 PM,2,"Mobasheri, N",On Campus,Fall,2021,Morning,75
CS 418,Introduction to Data Science,4,44033,LEC,12:30 PM - 01:45 PM,2,"Mobasheri, N",On Campus,Fall,2021,Afternoon,75
CS 418,Introduction to Data Science,4,44034,LEC,12:30 PM - 01:45 PM,2,"Mobasheri, N",On Campus,Fall,2021,Afternoon,75
CS 421,Natural Language Processing,4,43946,LEC,09:30 AM - 10:45 AM,2,"Parde, N",Online Synchronous,Fall,2021,Morning,75
CS 421,Natural Language Processing,4,43947,LEC,09:30 AM - 10:45 AM,2,"Parde, N",Online Synchronous,Fall,2021,Morning,75
